0.9778069,0.5947433
0.96884644,0.755687
0.94033575,0.34237665
0.89614266,0.9931196
0.87741745,0.074008524
0.8473441,0.89639044
0.82621336,0.1713559
0.8011645,0.29518533
0.7705559,0.70131344
0.73002446,0.46006137
0.72014564,0.43753022
0.68200207,0.9580072
0.58042604,0.25767165
0.48402607,0.8812933
0.46178192,0.24842167
0.4421867,0.5287405
0.38192332,0.61646265
0.3715031,0.59399533
0.30683511,0.79329455
0.23899436,0.056866586
0.2275188,0.7008702
0.21036577,0.5632084
0.19013792,0.68574715
0.17649806,0.62329143
0.17052042,0.19363922
0.112755775,0.096954286
0.103191435,0.30863827
0.076206684,0.7789541
0.05838424,0.54383576
0.045803905,0.7510031
